Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people (deaths per million)
Azerbaijan,AZE,"Mar 24, 2020",0.099
Azerbaijan,AZE,"Mar 25, 2020",0.099
Azerbaijan,AZE,"Mar 26, 2020",0.197
Azerbaijan,AZE,"Mar 27, 2020",0.296
Azerbaijan,AZE,"Mar 28, 2020",0.296
Azerbaijan,AZE,"Mar 29, 2020",0.395
Azerbaijan,AZE,"Mar 30, 2020",0.395
Azerbaijan,AZE,"Mar 31, 2020",0.395
Azerbaijan,AZE,"Apr 1, 2020",0.493
Azerbaijan,AZE,"Apr 2, 2020",0.493
Azerbaijan,AZE,"Apr 3, 2020",0.493
Azerbaijan,AZE,"Apr 4, 2020",0.493
Azerbaijan,AZE,"Apr 5, 2020",0.493
Azerbaijan,AZE,"Apr 6, 2020",0.69
Azerbaijan,AZE,"Apr 7, 2020",0.69
Azerbaijan,AZE,"Apr 8, 2020",0.789
Azerbaijan,AZE,"Apr 9, 2020",0.789
Azerbaijan,AZE,"Apr 10, 2020",0.888
Azerbaijan,AZE,"Apr 11, 2020",0.986
Azerbaijan,AZE,"Apr 12, 2020",1.085
Azerbaijan,AZE,"Apr 13, 2020",1.085
Azerbaijan,AZE,"Apr 14, 2020",1.184
Azerbaijan,AZE,"Apr 15, 2020",1.282
Azerbaijan,AZE,"Apr 16, 2020",1.282
Azerbaijan,AZE,"Apr 17, 2020",1.479
Azerbaijan,AZE,"Apr 18, 2020",1.479
Azerbaijan,AZE,"Apr 19, 2020",1.775
Azerbaijan,AZE,"Apr 20, 2020",1.874
Azerbaijan,AZE,"Apr 21, 2020",1.874
Azerbaijan,AZE,"Apr 22, 2020",1.973
Azerbaijan,AZE,"Apr 23, 2020",1.973
Azerbaijan,AZE,"Apr 24, 2020",1.973
Azerbaijan,AZE,"Apr 25, 2020",2.071
Azerbaijan,AZE,"Apr 26, 2020",2.071
Azerbaijan,AZE,"Apr 27, 2020",2.071
Azerbaijan,AZE,"Apr 28, 2020",2.17
Azerbaijan,AZE,"Apr 29, 2020",2.17
Azerbaijan,AZE,"Apr 30, 2020",2.268
Azerbaijan,AZE,"May 1, 2020",2.367
Bahamas,BHS,"Apr 2, 2020",2.543
Bahamas,BHS,"Apr 3, 2020",2.543
Bahamas,BHS,"Apr 4, 2020",7.629
Bahamas,BHS,"Apr 5, 2020",10.172
Bahamas,BHS,"Apr 6, 2020",12.715
Bahamas,BHS,"Apr 7, 2020",12.715
Bahamas,BHS,"Apr 8, 2020",15.258
Bahamas,BHS,"Apr 9, 2020",17.8
Bahamas,BHS,"Apr 10, 2020",20.343
Bahamas,BHS,"Apr 11, 2020",20.343
Bahamas,BHS,"Apr 12, 2020",20.343
Bahamas,BHS,"Apr 13, 2020",20.343
Bahamas,BHS,"Apr 14, 2020",20.343
Bahamas,BHS,"Apr 15, 2020",20.343
Bahamas,BHS,"Apr 16, 2020",20.343
Bahamas,BHS,"Apr 17, 2020",22.886
Bahamas,BHS,"Apr 18, 2020",22.886
Bahamas,BHS,"Apr 19, 2020",22.886
Bahamas,BHS,"Apr 20, 2020",22.886
Bahamas,BHS,"Apr 21, 2020",22.886
Bahamas,BHS,"Apr 22, 2020",22.886
Bahamas,BHS,"Apr 23, 2020",22.886
Bahamas,BHS,"Apr 24, 2020",27.972
Bahamas,BHS,"Apr 25, 2020",27.972
Bahamas,BHS,"Apr 26, 2020",27.972
Bahamas,BHS,"Apr 27, 2020",27.972
Bahamas,BHS,"Apr 28, 2020",27.972
Bahamas,BHS,"Apr 29, 2020",27.972
Bahamas,BHS,"Apr 30, 2020",27.972
Bahamas,BHS,"May 1, 2020",27.972
Bahrain,BHR,"Mar 17, 2020",0.588
Bahrain,BHR,"Mar 18, 2020",0.588
Bahrain,BHR,"Mar 19, 2020",0.588
Bahrain,BHR,"Mar 20, 2020",0.588
Bahrain,BHR,"Mar 21, 2020",0.588
Bahrain,BHR,"Mar 22, 2020",0.588
Bahrain,BHR,"Mar 23, 2020",1.175
Bahrain,BHR,"Mar 24, 2020",1.175
Bahrain,BHR,"Mar 25, 2020",1.763
Bahrain,BHR,"Mar 26, 2020",1.763
Bahrain,BHR,"Mar 27, 2020",2.351
Bahrain,BHR,"Mar 28, 2020",2.351
Bahrain,BHR,"Mar 29, 2020",2.351
Bahrain,BHR,"Mar 30, 2020",2.351
Bahrain,BHR,"Mar 31, 2020",2.351
Bahrain,BHR,"Apr 1, 2020",2.351
Bahrain,BHR,"Apr 2, 2020",2.351
Bahrain,BHR,"Apr 3, 2020",2.351
Bahrain,BHR,"Apr 4, 2020",2.351
Bahrain,BHR,"Apr 5, 2020",2.351
Bahrain,BHR,"Apr 6, 2020",2.351
Bahrain,BHR,"Apr 7, 2020",2.351
Bahrain,BHR,"Apr 8, 2020",2.938
Bahrain,BHR,"Apr 9, 2020",2.938
Bahrain,BHR,"Apr 10, 2020",2.938
Bahrain,BHR,"Apr 11, 2020",3.526
Bahrain,BHR,"Apr 12, 2020",3.526
Bahrain,BHR,"Apr 13, 2020",3.526
Bahrain,BHR,"Apr 14, 2020",4.114
Bahrain,BHR,"Apr 15, 2020",4.114
Bahrain,BHR,"Apr 16, 2020",4.114
Bahrain,BHR,"Apr 17, 2020",4.114
Bahrain,BHR,"Apr 18, 2020",4.114
Bahrain,BHR,"Apr 19, 2020",4.114
Bahrain,BHR,"Apr 20, 2020",4.114
Bahrain,BHR,"Apr 21, 2020",4.114
Bahrain,BHR,"Apr 22, 2020",4.114
Bahrain,BHR,"Apr 23, 2020",4.114
Bahrain,BHR,"Apr 24, 2020",4.702
Bahrain,BHR,"Apr 25, 2020",4.702
Bahrain,BHR,"Apr 26, 2020",4.702
Bahrain,BHR,"Apr 27, 2020",4.702
Bahrain,BHR,"Apr 28, 2020",4.702
Bahrain,BHR,"Apr 29, 2020",4.702
Bahrain,BHR,"Apr 30, 2020",4.702
Bahrain,BHR,"May 1, 2020",4.702
Bangladesh,BGD,"Mar 22, 2020",0.012
Bangladesh,BGD,"Mar 23, 2020",0.018
Bangladesh,BGD,"Mar 24, 2020",0.018
Bangladesh,BGD,"Mar 25, 2020",0.024
Bangladesh,BGD,"Mar 26, 2020",0.03
Bangladesh,BGD,"Mar 27, 2020",0.03
Bangladesh,BGD,"Mar 28, 2020",0.03
Bangladesh,BGD,"Mar 29, 2020",0.03
Bangladesh,BGD,"Mar 30, 2020",0.03
Bangladesh,BGD,"Mar 31, 2020",0.03
Bangladesh,BGD,"Apr 1, 2020",0.03
Bangladesh,BGD,"Apr 2, 2020",0.036
Bangladesh,BGD,"Apr 3, 2020",0.036
Bangladesh,BGD,"Apr 4, 2020",0.036
Bangladesh,BGD,"Apr 5, 2020",0.049
Bangladesh,BGD,"Apr 6, 2020",0.055
Bangladesh,BGD,"Apr 7, 2020",0.073
Bangladesh,BGD,"Apr 8, 2020",0.103
Bangladesh,BGD,"Apr 9, 2020",0.121
Bangladesh,BGD,"Apr 10, 2020",0.128
Bangladesh,BGD,"Apr 11, 2020",0.164
Bangladesh,BGD,"Apr 12, 2020",0.182
Bangladesh,BGD,"Apr 13, 2020",0.206
Bangladesh,BGD,"Apr 14, 2020",0.237
Bangladesh,BGD,"Apr 15, 2020",0.279
Bangladesh,BGD,"Apr 16, 2020",0.304
Bangladesh,BGD,"Apr 17, 2020",0.364
Bangladesh,BGD,"Apr 18, 2020",0.455
Bangladesh,BGD,"Apr 19, 2020",0.51
Bangladesh,BGD,"Apr 20, 2020",0.553
Bangladesh,BGD,"Apr 21, 2020",0.613
Bangladesh,BGD,"Apr 22, 2020",0.668
Bangladesh,BGD,"Apr 23, 2020",0.729
Bangladesh,BGD,"Apr 24, 2020",0.771
Bangladesh,BGD,"Apr 25, 2020",0.795
Bangladesh,BGD,"Apr 26, 2020",0.85
Bangladesh,BGD,"Apr 27, 2020",0.88
Bangladesh,BGD,"Apr 28, 2020",0.923
Bangladesh,BGD,"Apr 29, 2020",0.941
Bangladesh,BGD,"Apr 30, 2020",0.99
Bangladesh,BGD,"May 1, 2020",1.02
Barbados,BRB,"Apr 6, 2020",3.48
Barbados,BRB,"Apr 7, 2020",6.96
Barbados,BRB,"Apr 8, 2020",10.439
Barbados,BRB,"Apr 9, 2020",10.439
Barbados,BRB,"Apr 10, 2020",10.439
Barbados,BRB,"Apr 11, 2020",13.919
Barbados,BRB,"Apr 12, 2020",13.919
Barbados,BRB,"Apr 13, 2020",13.919
Barbados,BRB,"Apr 14, 2020",13.919
Barbados,BRB,"Apr 15, 2020",17.399
Barbados,BRB,"Apr 16, 2020",17.399
Barbados,BRB,"Apr 17, 2020",17.399
Barbados,BRB,"Apr 18, 2020",17.399
Barbados,BRB,"Apr 19, 2020",17.399
Barbados,BRB,"Apr 20, 2020",17.399
Barbados,BRB,"Apr 21, 2020",17.399
Barbados,BRB,"Apr 22, 2020",17.399
Barbados,BRB,"Apr 23, 2020",20.879
Barbados,BRB,"Apr 24, 2020",20.879
Barbados,BRB,"Apr 25, 2020",20.879
Barbados,BRB,"Apr 26, 2020",20.879
Barbados,BRB,"Apr 27, 2020",20.879
Barbados,BRB,"Apr 28, 2020",20.879
Barbados,BRB,"Apr 29, 2020",20.879
Barbados,BRB,"Apr 30, 2020",24.359
Barbados,BRB,"May 1, 2020",24.359
Belarus,BLR,"Apr 3, 2020",0.423
Belarus,BLR,"Apr 4, 2020",0.423
Belarus,BLR,"Apr 5, 2020",0.529
Belarus,BLR,"Apr 6, 2020",0.847
Belarus,BLR,"Apr 7, 2020",1.376
Belarus,BLR,"Apr 8, 2020",1.376
Belarus,BLR,"Apr 9, 2020",1.376
Belarus,BLR,"Apr 10, 2020",1.693
Belarus,BLR,"Apr 11, 2020",2.011
Belarus,BLR,"Apr 12, 2020",2.434
Belarus,BLR,"Apr 13, 2020",2.752
Belarus,BLR,"Apr 14, 2020",3.069
Belarus,BLR,"Apr 15, 2020",3.492
Belarus,BLR,"Apr 16, 2020",3.81
Belarus,BLR,"Apr 17, 2020",4.233
Belarus,BLR,"Apr 18, 2020",4.445
Belarus,BLR,"Apr 19, 2020",4.762
Belarus,BLR,"Apr 20, 2020",4.974
Belarus,BLR,"Apr 21, 2020",5.397
Belarus,BLR,"Apr 22, 2020",5.821
Belarus,BLR,"Apr 23, 2020",6.138
Belarus,BLR,"Apr 24, 2020",6.35
Belarus,BLR,"Apr 25, 2020",6.667
Belarus,BLR,"Apr 26, 2020",7.09
Belarus,BLR,"Apr 27, 2020",7.62
Belarus,BLR,"Apr 28, 2020",7.937
Belarus,BLR,"Apr 29, 2020",8.36
Belarus,BLR,"Apr 30, 2020",8.89
Belarus,BLR,"May 1, 2020",9.419
Belgium,BEL,"Mar 12, 2020",0.259
Belgium,BEL,"Mar 13, 2020",0.259
Belgium,BEL,"Mar 14, 2020",0.259
Belgium,BEL,"Mar 15, 2020",0.345
Belgium,BEL,"Mar 16, 2020",0.345
Belgium,BEL,"Mar 17, 2020",0.431
Belgium,BEL,"Mar 18, 2020",0.431
Belgium,BEL,"Mar 19, 2020",1.208
Belgium,BEL,"Mar 20, 2020",1.812
Belgium,BEL,"Mar 21, 2020",3.193
Belgium,BEL,"Mar 22, 2020",5.781
Belgium,BEL,"Mar 23, 2020",6.471
Belgium,BEL,"Mar 24, 2020",7.593
Belgium,BEL,"Mar 25, 2020",10.527
Belgium,BEL,"Mar 26, 2020",15.359
Belgium,BEL,"Mar 27, 2020",18.983
Belgium,BEL,"Mar 28, 2020",24.936
Belgium,BEL,"Mar 29, 2020",30.458
Belgium,BEL,"Mar 30, 2020",37.188
Belgium,BEL,"Mar 31, 2020",44.264
Belgium,BEL,"Apr 1, 2020",60.83
Belgium,BEL,"Apr 2, 2020",71.443
Belgium,BEL,"Apr 3, 2020",87.233
Belgium,BEL,"Apr 4, 2020",98.623
Belgium,BEL,"Apr 5, 2020",110.703
Belgium,BEL,"Apr 6, 2020",124.853
Belgium,BEL,"Apr 7, 2020",140.816
Belgium,BEL,"Apr 8, 2020",175.588
Belgium,BEL,"Apr 9, 2020",193.276
Belgium,BEL,"Apr 10, 2020",217.695
Belgium,BEL,"Apr 11, 2020",260.492
Belgium,BEL,"Apr 12, 2020",288.707
Belgium,BEL,"Apr 13, 2020",310.623
Belgium,BEL,"Apr 14, 2020",336.767
Belgium,BEL,"Apr 15, 2020",358.683
Belgium,BEL,"Apr 16, 2020",383.102
Belgium,BEL,"Apr 17, 2020",419.082
Belgium,BEL,"Apr 18, 2020",445.485
Belgium,BEL,"Apr 19, 2020",470.507
Belgium,BEL,"Apr 20, 2020",490.353
Belgium,BEL,"Apr 21, 2020",502.864
Belgium,BEL,"Apr 22, 2020",517.532
Belgium,BEL,"Apr 23, 2020",540.311
Belgium,BEL,"Apr 24, 2020",559.984
Belgium,BEL,"Apr 25, 2020",576.292
Belgium,BEL,"Apr 26, 2020",596.827
Belgium,BEL,"Apr 27, 2020",612.1
Belgium,BEL,"Apr 28, 2020",621.85
Belgium,BEL,"Apr 29, 2020",632.549
Belgium,BEL,"Apr 30, 2020",647.217
Belgium,BEL,"May 1, 2020",655.242
Belize,BLZ,"Apr 6, 2020",2.515
Belize,BLZ,"Apr 7, 2020",2.515
Belize,BLZ,"Apr 8, 2020",2.515
Belize,BLZ,"Apr 9, 2020",2.515
Belize,BLZ,"Apr 10, 2020",2.515
Belize,BLZ,"Apr 11, 2020",5.03
Belize,BLZ,"Apr 12, 2020",5.03
Belize,BLZ,"Apr 13, 2020",5.03
Belize,BLZ,"Apr 14, 2020",5.03
Belize,BLZ,"Apr 15, 2020",5.03
Belize,BLZ,"Apr 16, 2020",5.03
Belize,BLZ,"Apr 17, 2020",5.03
Belize,BLZ,"Apr 18, 2020",5.03
Belize,BLZ,"Apr 19, 2020",5.03
Belize,BLZ,"Apr 20, 2020",5.03
Belize,BLZ,"Apr 21, 2020",5.03
Belize,BLZ,"Apr 22, 2020",5.03
Belize,BLZ,"Apr 23, 2020",5.03
Belize,BLZ,"Apr 24, 2020",5.03
Belize,BLZ,"Apr 25, 2020",5.03
Belize,BLZ,"Apr 26, 2020",5.03
Belize,BLZ,"Apr 27, 2020",5.03
Belize,BLZ,"Apr 28, 2020",5.03
Belize,BLZ,"Apr 29, 2020",5.03
Belize,BLZ,"Apr 30, 2020",5.03
Belize,BLZ,"May 1, 2020",5.03
Benin,BEN,"Apr 7, 2020",0.082
Benin,BEN,"Apr 8, 2020",0.082
Benin,BEN,"Apr 9, 2020",0.082
Benin,BEN,"Apr 10, 2020",0.082
Benin,BEN,"Apr 11, 2020",0.082
Benin,BEN,"Apr 12, 2020",0.082
Benin,BEN,"Apr 13, 2020",0.082
Benin,BEN,"Apr 14, 2020",0.082
Benin,BEN,"Apr 15, 2020",0.082
Benin,BEN,"Apr 16, 2020",0.082
Benin,BEN,"Apr 17, 2020",0.082
Benin,BEN,"Apr 18, 2020",0.082
Benin,BEN,"Apr 19, 2020",0.082
Benin,BEN,"Apr 20, 2020",0.082
Benin,BEN,"Apr 21, 2020",0.082
Benin,BEN,"Apr 22, 2020",0.082
Benin,BEN,"Apr 23, 2020",0.082
Benin,BEN,"Apr 24, 2020",0.082
Benin,BEN,"Apr 25, 2020",0.082
Benin,BEN,"Apr 26, 2020",0.082
Benin,BEN,"Apr 27, 2020",0.082
Benin,BEN,"Apr 28, 2020",0.082
Benin,BEN,"Apr 29, 2020",0.082
Benin,BEN,"Apr 30, 2020",0.165
Benin,BEN,"May 1, 2020",0.165
Bermuda,BMU,"Apr 7, 2020",32.117
Bermuda,BMU,"Apr 8, 2020",32.117
Bermuda,BMU,"Apr 9, 2020",48.175
Bermuda,BMU,"Apr 10, 2020",64.233
Bermuda,BMU,"Apr 11, 2020",64.233
Bermuda,BMU,"Apr 12, 2020",64.233
Bermuda,BMU,"Apr 13, 2020",64.233
Bermuda,BMU,"Apr 14, 2020",64.233
Bermuda,BMU,"Apr 15, 2020",80.292
Bermuda,BMU,"Apr 16, 2020",80.292
Bermuda,BMU,"Apr 17, 2020",80.292
Bermuda,BMU,"Apr 18, 2020",80.292
Bermuda,BMU,"Apr 19, 2020",80.292
Bermuda,BMU,"Apr 20, 2020",80.292
Bermuda,BMU,"Apr 21, 2020",80.292
Bermuda,BMU,"Apr 22, 2020",80.292
Bermuda,BMU,"Apr 23, 2020",80.292
Bermuda,BMU,"Apr 24, 2020",80.292
Bermuda,BMU,"Apr 25, 2020",80.292
Bermuda,BMU,"Apr 26, 2020",80.292
Bermuda,BMU,"Apr 27, 2020",80.292
Bermuda,BMU,"Apr 28, 2020",96.35
Bermuda,BMU,"Apr 29, 2020",96.35
Bermuda,BMU,"Apr 30, 2020",96.35
Bermuda,BMU,"May 1, 2020",96.35
Bolivia,BOL,"Mar 30, 2020",0.257
Bolivia,BOL,"Mar 31, 2020",0.514
Bolivia,BOL,"Apr 1, 2020",0.6
Bolivia,BOL,"Apr 2, 2020",0.685
Bolivia,BOL,"Apr 3, 2020",0.771
Bolivia,BOL,"Apr 4, 2020",0.857
Bolivia,BOL,"Apr 5, 2020",0.857
Bolivia,BOL,"Apr 6, 2020",0.942
Bolivia,BOL,"Apr 7, 2020",1.199
Bolivia,BOL,"Apr 8, 2020",1.285
Bolivia,BOL,"Apr 9, 2020",1.542
Bolivia,BOL,"Apr 10, 2020",1.628
Bolivia,BOL,"Apr 11, 2020",1.713
Bolivia,BOL,"Apr 12, 2020",2.056
Bolivia,BOL,"Apr 13, 2020",2.313
Bolivia,BOL,"Apr 14, 2020",2.399
Bolivia,BOL,"Apr 15, 2020",2.399
Bolivia,BOL,"Apr 16, 2020",2.484
Bolivia,BOL,"Apr 17, 2020",2.656
Bolivia,BOL,"Apr 18, 2020",2.656
Bolivia,BOL,"Apr 19, 2020",2.741
Bolivia,BOL,"Apr 20, 2020",2.827
Bolivia,BOL,"Apr 21, 2020",2.913
Bolivia,BOL,"Apr 22, 2020",3.17
Bolivia,BOL,"Apr 23, 2020",3.427
Bolivia,BOL,"Apr 24, 2020",3.684
Bolivia,BOL,"Apr 25, 2020",3.769
Bolivia,BOL,"Apr 26, 2020",3.941
Bolivia,BOL,"Apr 27, 2020",4.283
Bolivia,BOL,"Apr 28, 2020",4.54
Bolivia,BOL,"Apr 29, 2020",4.712
Bolivia,BOL,"Apr 30, 2020",5.054
Bolivia,BOL,"May 1, 2020",5.311
Bosnia and Herzegovina,BIH,"Mar 22, 2020",0.305
Bosnia and Herzegovina,BIH,"Mar 23, 2020",0.305
Bosnia and Herzegovina,BIH,"Mar 24, 2020",0.305
Bosnia and Herzegovina,BIH,"Mar 25, 2020",0.61
Bosnia and Herzegovina,BIH,"Mar 26, 2020",0.914
Bosnia and Herzegovina,BIH,"Mar 27, 2020",0.914
Bosnia and Herzegovina,BIH,"Mar 28, 2020",0.914
Bosnia and Herzegovina,BIH,"Mar 29, 2020",1.524
Bosnia and Herzegovina,BIH,"Mar 30, 2020",1.829
Bosnia and Herzegovina,BIH,"Mar 31, 2020",2.438
Bosnia and Herzegovina,BIH,"Apr 1, 2020",3.658
Bosnia and Herzegovina,BIH,"Apr 2, 2020",3.962
Bosnia and Herzegovina,BIH,"Apr 3, 2020",5.182
Bosnia and Herzegovina,BIH,"Apr 4, 2020",5.486
Bosnia and Herzegovina,BIH,"Apr 5, 2020",6.401
Bosnia and Herzegovina,BIH,"Apr 6, 2020",7.315
Bosnia and Herzegovina,BIH,"Apr 7, 2020",8.534
Bosnia and Herzegovina,BIH,"Apr 8, 2020",9.754
Bosnia and Herzegovina,BIH,"Apr 9, 2020",10.668
Bosnia and Herzegovina,BIH,"Apr 10, 2020",10.973
Bosnia and Herzegovina,BIH,"Apr 11, 2020",11.278
Bosnia and Herzegovina,BIH,"Apr 12, 2020",11.278
Bosnia and Herzegovina,BIH,"Apr 13, 2020",11.582
Bosnia and Herzegovina,BIH,"Apr 14, 2020",11.582
Bosnia and Herzegovina,BIH,"Apr 15, 2020",11.887
Bosnia and Herzegovina,BIH,"Apr 16, 2020",12.192
Bosnia and Herzegovina,BIH,"Apr 17, 2020",12.497
Bosnia and Herzegovina,BIH,"Apr 18, 2020",13.411
Bosnia and Herzegovina,BIH,"Apr 19, 2020",13.716
Bosnia and Herzegovina,BIH,"Apr 20, 2020",14.021
Bosnia and Herzegovina,BIH,"Apr 21, 2020",14.631
Bosnia and Herzegovina,BIH,"Apr 22, 2020",15.24
Bosnia and Herzegovina,BIH,"Apr 23, 2020",15.85
Bosnia and Herzegovina,BIH,"Apr 24, 2020",16.155
Bosnia and Herzegovina,BIH,"Apr 25, 2020",16.459
Bosnia and Herzegovina,BIH,"Apr 26, 2020",17.069
Bosnia and Herzegovina,BIH,"Apr 27, 2020",17.679
Bosnia and Herzegovina,BIH,"Apr 28, 2020",18.288
Bosnia and Herzegovina,BIH,"Apr 29, 2020",18.898
Bosnia and Herzegovina,BIH,"Apr 30, 2020",18.898
Bosnia and Herzegovina,BIH,"May 1, 2020",19.507
Botswana,BWA,"Apr 2, 2020",0.425
Botswana,BWA,"Apr 3, 2020",0.425
Botswana,BWA,"Apr 4, 2020",0.425
Botswana,BWA,"Apr 5, 2020",0.425
Botswana,BWA,"Apr 6, 2020",0.425
Botswana,BWA,"Apr 7, 2020",0.425
Botswana,BWA,"Apr 8, 2020",0.425
Botswana,BWA,"Apr 9, 2020",0.425
Botswana,BWA,"Apr 10, 2020",0.425
Botswana,BWA,"Apr 11, 2020",0.425
Botswana,BWA,"Apr 12, 2020",0.425
Botswana,BWA,"Apr 13, 2020",0.425
Botswana,BWA,"Apr 14, 2020",0.425
Botswana,BWA,"Apr 15, 2020",0.425
Botswana,BWA,"Apr 16, 2020",0.425
Botswana,BWA,"Apr 17, 2020",0.425
Botswana,BWA,"Apr 18, 2020",0.425
Botswana,BWA,"Apr 19, 2020",0.425
Botswana,BWA,"Apr 20, 2020",0.425
Botswana,BWA,"Apr 21, 2020",0.425
Botswana,BWA,"Apr 22, 2020",0.425
Botswana,BWA,"Apr 23, 2020",0.425
Botswana,BWA,"Apr 24, 2020",0.425
Botswana,BWA,"Apr 25, 2020",0.425
Botswana,BWA,"Apr 26, 2020",0.425
Botswana,BWA,"Apr 27, 2020",0.425
Botswana,BWA,"Apr 28, 2020",0.425
Botswana,BWA,"Apr 29, 2020",0.425
Botswana,BWA,"Apr 30, 2020",0.425
Botswana,BWA,"May 1, 2020",0.425
Brazil,BRA,"Mar 18, 2020",0.005
Brazil,BRA,"Mar 19, 2020",0.019
Brazil,BRA,"Mar 20, 2020",0.028
Brazil,BRA,"Mar 21, 2020",0.052
Brazil,BRA,"Mar 22, 2020",0.085
Brazil,BRA,"Mar 23, 2020",0.118
Brazil,BRA,"Mar 24, 2020",0.16
Brazil,BRA,"Mar 25, 2020",0.216
Brazil,BRA,"Mar 26, 2020",0.268
Brazil,BRA,"Mar 27, 2020",0.362
Brazil,BRA,"Mar 28, 2020",0.433
Brazil,BRA,"Mar 29, 2020",0.536
Brazil,BRA,"Mar 30, 2020",0.64
Brazil,BRA,"Mar 31, 2020",0.748
Brazil,BRA,"Apr 1, 2020",0.946
Brazil,BRA,"Apr 2, 2020",1.134
Brazil,BRA,"Apr 3, 2020",1.407
Brazil,BRA,"Apr 4, 2020",1.689
Brazil,BRA,"Apr 5, 2020",2.032
Brazil,BRA,"Apr 6, 2020",2.286
Brazil,BRA,"Apr 7, 2020",2.602
Brazil,BRA,"Apr 8, 2020",3.138
Brazil,BRA,"Apr 9, 2020",3.764
Brazil,BRA,"Apr 10, 2020",4.427
Brazil,BRA,"Apr 11, 2020",4.968
Brazil,BRA,"Apr 12, 2020",5.288
Brazil,BRA,"Apr 13, 2020",5.754
Brazil,BRA,"Apr 14, 2020",6.248
Brazil,BRA,"Apr 15, 2020",7.207
Brazil,BRA,"Apr 16, 2020",8.167
Brazil,BRA,"Apr 17, 2020",9.052
Brazil,BRA,"Apr 18, 2020",10.072
Brazil,BRA,"Apr 19, 2020",11.042
Brazil,BRA,"Apr 20, 2020",11.583
Brazil,BRA,"Apr 21, 2020",12.114
Brazil,BRA,"Apr 22, 2020",12.895
Brazil,BRA,"Apr 23, 2020",13.671
Brazil,BRA,"Apr 24, 2020",15.586
Brazil,BRA,"Apr 25, 2020",17.266
Brazil,BRA,"Apr 26, 2020",18.894
Brazil,BRA,"Apr 27, 2020",19.783
Brazil,BRA,"Apr 28, 2020",21.373
Brazil,BRA,"Apr 29, 2020",23.603
Brazil,BRA,"Apr 30, 2020",25.715
Brazil,BRA,"May 1, 2020",27.762
British Virgin Islands,VGB,"Apr 20, 2020",33.072
British Virgin Islands,VGB,"Apr 21, 2020",33.072
British Virgin Islands,VGB,"Apr 22, 2020",33.072
British Virgin Islands,VGB,"Apr 23, 2020",33.072
British Virgin Islands,VGB,"Apr 24, 2020",33.072
British Virgin Islands,VGB,"Apr 25, 2020",33.072
British Virgin Islands,VGB,"Apr 26, 2020",33.072
British Virgin Islands,VGB,"Apr 27, 2020",33.072
British Virgin Islands,VGB,"Apr 28, 2020",33.072
British Virgin Islands,VGB,"Apr 29, 2020",33.072
British Virgin Islands,VGB,"Apr 30, 2020",33.072
British Virgin Islands,VGB,"May 1, 2020",33.072
Brunei,BRN,"Mar 29, 2020",2.286
Brunei,BRN,"Mar 30, 2020",2.286
Brunei,BRN,"Mar 31, 2020",2.286
Brunei,BRN,"Apr 1, 2020",2.286
Brunei,BRN,"Apr 2, 2020",2.286
Brunei,BRN,"Apr 3, 2020",2.286
Brunei,BRN,"Apr 4, 2020",2.286
Brunei,BRN,"Apr 5, 2020",2.286
Brunei,BRN,"Apr 6, 2020",2.286
Brunei,BRN,"Apr 7, 2020",2.286
Brunei,BRN,"Apr 8, 2020",2.286
Brunei,BRN,"Apr 9, 2020",2.286
Brunei,BRN,"Apr 10, 2020",2.286
Brunei,BRN,"Apr 11, 2020",2.286
Brunei,BRN,"Apr 12, 2020",2.286
Brunei,BRN,"Apr 13, 2020",2.286
Brunei,BRN,"Apr 14, 2020",2.286
Brunei,BRN,"Apr 15, 2020",2.286
Brunei,BRN,"Apr 16, 2020",2.286
Brunei,BRN,"Apr 17, 2020",2.286
Brunei,BRN,"Apr 18, 2020",2.286
Brunei,BRN,"Apr 19, 2020",2.286
Brunei,BRN,"Apr 20, 2020",2.286
Brunei,BRN,"Apr 21, 2020",2.286
Brunei,BRN,"Apr 22, 2020",2.286
Brunei,BRN,"Apr 23, 2020",2.286
Brunei,BRN,"Apr 24, 2020",2.286
Brunei,BRN,"Apr 25, 2020",2.286
Brunei,BRN,"Apr 26, 2020",2.286
Brunei,BRN,"Apr 27, 2020",2.286
Brunei,BRN,"Apr 28, 2020",2.286
Brunei,BRN,"Apr 29, 2020",2.286
Brunei,BRN,"Apr 30, 2020",2.286
Brunei,BRN,"May 1, 2020",2.286
Bulgaria,BGR,"Mar 12, 2020",0.144
Bulgaria,BGR,"Mar 13, 2020",0.144
Bulgaria,BGR,"Mar 14, 2020",0.144
Bulgaria,BGR,"Mar 15, 2020",0.288
Bulgaria,BGR,"Mar 16, 2020",0.288
Bulgaria,BGR,"Mar 17, 2020",0.288
Bulgaria,BGR,"Mar 18, 2020",0.288
Bulgaria,BGR,"Mar 19, 2020",0.288
Bulgaria,BGR,"Mar 20, 2020",0.432
Bulgaria,BGR,"Mar 21, 2020",0.432
Bulgaria,BGR,"Mar 22, 2020",0.432
Bulgaria,BGR,"Mar 23, 2020",0.432
Bulgaria,BGR,"Mar 24, 2020",0.432
Bulgaria,BGR,"Mar 25, 2020",0.432
Bulgaria,BGR,"Mar 26, 2020",0.432
Bulgaria,BGR,"Mar 27, 2020",0.432
Bulgaria,BGR,"Mar 28, 2020",0.432
Bulgaria,BGR,"Mar 29, 2020",1.007
Bulgaria,BGR,"Mar 30, 2020",1.151
